idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
5939;1;2019-12-10; ; ; ; ; ;72.32; ;retencoesPagamento_93db57a8-772a-4691-ab82-882156ec2d20.csv;pagamentos_018e22b5-33b1-48f3-ab9a-20264cfe4389.csv
5939;1;2019-12-20;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1416.36; ; ;pagamentos_018e22b5-33b1-48f3-ab9a-20264cfe4389.csv
1794;1;2019-04-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;210; ; ;pagamentos_01920f3e-c7e7-4f88-9c32-35c7625ac233.csv
2624;1;2019-04-22;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;5846.96; ; ;pagamentos_01969dff-267f-4195-b447-de38920c23f0.csv
2087;1;2019-03-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;3925.1; ; ;pagamentos_0197fc05-0bd5-49c1-9806-8a475bd953a6.csv
2727;1;2019-06-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;18967.96; ; ;pagamentos_01984dab-6de8-45dd-a040-d34ca07c874a.csv
1608;1;2019-04-29; ; ; ; ; ;30978.08; ;retencoesPagamento_b71ef9f3-da0e-400b-a874-010d891f8c40.csv;pagamentos_019a3def-60e2-4824-a312-6d4e0f6b049a.csv
1608;1;2019-04-30;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;84755.16; ; ;pagamentos_019a3def-60e2-4824-a312-6d4e0f6b049a.csv
5176;1;2019-07-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.717-9; ;13292.14; ; ;pagamentos_019cee24-8a38-43d8-be4a-cab7257b7918.csv
5862;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.717-9; ;2959.66; ; ;pagamentos_019cee24-8a38-43d8-be4a-cab7257b7918.csv
565;1;2019-03-12;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;679.5; ; ;pagamentos_01aa3473-d433-487b-8992-37036705664c.csv
1035;1;2019-03-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;867.6; ; ;pagamentos_01b43ec4-2794-40e4-8323-969af54594e6.csv
1036;1;2019-03-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;6029.82; ; ;pagamentos_01b43ec4-2794-40e4-8323-969af54594e6.csv
1109;1;2019-03-20;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;6615.45; ; ;pagamentos_01b43ec4-2794-40e4-8323-969af54594e6.csv
1398;1;2019-04-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;2429.28; ; ;pagamentos_01b43ec4-2794-40e4-8323-969af54594e6.csv
1844;1;2019-04-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5140.53; ; ;pagamentos_01b43ec4-2794-40e4-8323-969af54594e6.csv
382;1;2019-01-28; ; ; ; ; ;5722.52; ;retencoesPagamento_a82e4d56-c976-4fa7-9a12-5aabdde49b96.csv;pagamentos_01b65d6c-3205-4cd7-a1eb-e7485ac4d50b.csv
382;1;2019-01-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;19101.59; ; ;pagamentos_01b65d6c-3205-4cd7-a1eb-e7485ac4d50b.csv
4832;1;2019-10-01; ; ; ; ; ;784.79; ;retencoesPagamento_c6e52f1a-38af-4e89-b898-f87fdce4f09b.csv;pagamentos_01b6c7dd-6fbe-4344-a0cd-2f0e1f81f9ef.csv
4832;1;2019-11-18;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1094.75; ; ;pagamentos_01b6c7dd-6fbe-4344-a0cd-2f0e1f81f9ef.csv
4832;1;2019-11-11;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;13816.35; ; ;pagamentos_01b6c7dd-6fbe-4344-a0cd-2f0e1f81f9ef.csv
246;1;2019-01-31;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6046.46; ; ;pagamentos_01b89f35-2bba-485b-9dd9-dfb21fa4e2fc.csv
2062;1;2019-03-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;925600.91; ; ;pagamentos_01b8d5b4-6268-4dd6-b98f-0d8ce444e80b.csv
1403;1;2019-04-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1358.26; ; ;pagamentos_01bb4e41-a6bc-4e80-836f-265324dc02af.csv
2521;1;2019-06-19;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;54347.5; ; ;pagamentos_01c36051-0d8d-4e0a-9cdf-d9b2c03af98c.csv
2219;1;2019-04-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;340.99; ; ;pagamentos_01cb78d9-07cd-4a95-b3fb-c15ba1431208.csv
5927;1;2019-07-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;449.18; ; ;pagamentos_01cc26f6-166b-449b-bfbe-4592b63bb275.csv
333;1;2019-01-28; ; ; ; ; ;2998.63; ;retencoesPagamento_88ca7bbd-372b-474b-bf44-79923882644e.csv;pagamentos_01cf3ddd-40e4-46c9-bca9-abc7e0370717.csv
333;1;2019-01-31;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;38057.8; ; ;pagamentos_01cf3ddd-40e4-46c9-bca9-abc7e0370717.csv
5031;1;2019-12-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1333.3; ; ;pagamentos_01d423be-58fe-448b-aeab-3cf607179ffe.csv
3448;1;2019-07-28; ; ; ; ; ;2.23; ;retencoesPagamento_4a1cb6da-618c-4aa4-a6ac-aab117b54334.csv;pagamentos_01d45256-fc16-476a-9465-245a5334ff21.csv
3448;1;2019-08-26;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;55.87; ; ;pagamentos_01d45256-fc16-476a-9465-245a5334ff21.csv
6561;1;2019-07-30; ; ; ; ; ;16.08; ;retencoesPagamento_487f7395-874f-4aa8-b79d-789e458e6fbd.csv;pagamentos_01d5e0fc-0a98-4b89-a492-15f47f1b4445.csv
6561;1;2019-08-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;783.92; ; ;pagamentos_01d5e0fc-0a98-4b89-a492-15f47f1b4445.csv
518;1;2019-03-19;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;271.2; ; ;pagamentos_01dd485e-217f-41f5-9b0d-22f7dd78fb1e.csv
152;1;2019-02-22; ; ; ; ; ;12930.94; ;retencoesPagamento_4378ca54-d174-40d7-8384-1374a544a70d.csv;pagamentos_01dda224-e658-4967-b0cd-7f74b61fa909.csv
152;1;2019-02-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;29563.86; ; ;pagamentos_01dda224-e658-4967-b0cd-7f74b61fa909.csv
4873;1;2019-06-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;11075.88; ; ;pagamentos_01def698-5a51-448c-8ff3-6bc11ebde740.csv
5791;1;2019-12-02; ; ; ; ; ;8.95; ;retencoesPagamento_375f1ea0-12ae-46ee-87b5-a0f878222148.csv;pagamentos_01e8ddc9-3409-4e13-b27f-ac06cf5e1bd7.csv
5791;1;2019-12-20;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;243.05; ; ;pagamentos_01e8ddc9-3409-4e13-b27f-ac06cf5e1bd7.csv
8228;1;2019-10-02;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;2225.98; ; ;pagamentos_01f0f089-febc-41ea-9e0f-e6b0b88a7a90.csv
8506;1;2019-10-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;16320.56; ; ;pagamentos_01f0f089-febc-41ea-9e0f-e6b0b88a7a90.csv
8926;1;2019-10-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;8184; ; ;pagamentos_01f0f089-febc-41ea-9e0f-e6b0b88a7a90.csv
9423;1;2019-11-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;5301; ; ;pagamentos_01f0f089-febc-41ea-9e0f-e6b0b88a7a90.csv
4810;1;2019-06-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;482.4; ; ;pagamentos_01fdf48b-f286-4694-88de-9231c44ed0f0.csv
1938;1;2019-03-27;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;6035; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
2991;1;2019-04-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;6120; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
4012;1;2019-05-28; ; ; ; ; ;4629.1; ;retencoesPagamento_a9f4dce1-faea-402b-994b-f21f97a3bfd3.csv;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
5006;1;2019-06-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;4748.1; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
6158;1;2019-07-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;4867.1; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
7276;1;2019-08-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;5164.6; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
8248;1;2019-09-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;5164.6; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
9388;1;2019-10-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;4926.6; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
10333;1;2019-11-29;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;4831.4; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
11065;1;2019-12-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;4736.2; ; ;pagamentos_01fe87b1-edf8-4619-a255-51c6ff0f39b3.csv
2085;1;2019-06-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1788; ; ;pagamentos_020873b6-2e25-4a24-bc22-d773206cbf90.csv
2710;1;2019-07-29;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;2235; ; ;pagamentos_020873b6-2e25-4a24-bc22-d773206cbf90.csv
2292;1;2019-06-06;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;423130.56; ; ;pagamentos_02092fab-6ed2-4f04-a92e-e36f2cfdd7a2.csv
4122;1;2019-09-26;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;387.53; ; ;pagamentos_020ce61a-49fa-401c-b9ca-4830fd86fec9.csv
276;1;2019-01-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;85.48; ; ;pagamentos_020f4e2e-c071-427e-9e50-c25116a605c5.csv
2605;1;2019-06-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;10281.25; ; ;pagamentos_021620b5-15a7-4b01-b13f-10e099e77a71.csv
11317;1;2019-12-11; ; ; ; ; ;461707.31; ;retencoesPagamento_4ab557bc-7eb5-4fde-86b2-b45dda3f9d94.csv;pagamentos_021f31ff-9fc6-4aa6-beb1-4f12e3af85c2.csv
11317;1;2019-12-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;899777.42; ; ;pagamentos_021f31ff-9fc6-4aa6-beb1-4f12e3af85c2.csv
2050;1;2019-05-22; ; ; ; ; ;286.18; ;retencoesPagamento_030875d6-0754-4dfd-97de-ad0ea6317a3d.csv;pagamentos_021f4116-2d62-400f-8186-2930cc56facc.csv
2050;1;2019-05-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;7890.56; ; ;pagamentos_021f4116-2d62-400f-8186-2930cc56facc.csv
1307;1;2019-03-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;377.82; ; ;pagamentos_022b4ede-224a-4a90-8c9a-d281708a7b20.csv
1745;1;2019-06-03;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;6317.16; ; ;pagamentos_022b8f37-f57a-4350-9db9-83de8708e6df.csv
4220;1;2019-05-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;4233.5; ; ;pagamentos_023dcf39-02fe-436d-a082-2eeefd0fc539.csv
113;1;2019-01-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;568.96; ; ;pagamentos_0242e6b0-400a-44f1-84e9-6ee2467d3b9a.csv
 ; ; ;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;0; ; ;pagamentos_0243474b-8728-4c83-9dc8-f1ea1c9de90e.csv
3300;1;2019-04-08; ; ; ; ; ;1.16; ;retencoesPagamento_8c38d4d2-05d8-444c-b619-dc122b921116.csv;pagamentos_0247bf32-ad24-4e36-ba65-ebb5dc7d3ead.csv
3300;1;2019-05-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;31.39; ; ;pagamentos_0247bf32-ad24-4e36-ba65-ebb5dc7d3ead.csv
594;1;2019-03-12;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.005-0; ;2521.46; ; ;pagamentos_02496b54-8ee9-4bcc-baec-e91ed245e748.csv
8505;1;2019-09-02;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;34-0; ;195.52; ; ;pagamentos_02582e8e-7128-41ad-b2dd-af610b486b95.csv
377;1;2019-01-28; ; ; ; ; ;5073.48; ;retencoesPagamento_99b477fa-49ae-4a8f-b294-01d0b4bc03d3.csv;pagamentos_02627296-2e21-4bf4-91de-6fa91e91ada7.csv
377;1;2019-01-31;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;16220.71; ; ;pagamentos_02627296-2e21-4bf4-91de-6fa91e91ada7.csv
996;1;2019-03-29;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;672544.78; ; ;pagamentos_0264b9d8-de45-411c-ab8b-d3daaf187f7b.csv
4292;1;2019-05-31;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;4205.4; ; ;pagamentos_02682327-ab64-4c0f-bfe7-d1781db8197e.csv
2972;1;2019-07-24;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;79.79; ; ;pagamentos_026ec620-3e9f-4816-9c5d-81ac4c02eb1a.csv
7492;1;2019-08-27; ; ; ; ; ;9597.52; ;retencoesPagamento_f9b62361-a951-4914-9e09-0cc91dd64f36.csv;pagamentos_0277a7f2-2c27-4a33-8a6c-05ac72a9514b.csv
7492;1;2019-08-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;64257.55; ; ;pagamentos_0277a7f2-2c27-4a33-8a6c-05ac72a9514b.csv
5725;1;2019-08-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.175-2; ;4000.18; ; ;pagamentos_027b5b20-83e6-4561-905e-b4e828d39de2.csv
6974;1;2019-09-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;129.86; ; ;pagamentos_027c9317-ad82-403c-b1f0-26cc9049edf4.csv
8563;1;2019-09-30;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;26285; ; ;pagamentos_0281baa8-074e-41a5-8b0a-da26e1007068.csv
1265;1;2019-11-04;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;19.666-5; ;2263.6; ; ;pagamentos_0287ecd8-fb71-439f-a91d-d8246f52a926.csv
1695;1;2019-05-27;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;9536.8; ; ;pagamentos_02882eee-d4e3-4be3-8ef3-8b7bd1463d82.csv
1888;1;2019-06-03;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;20.282-7; ;13485; ; ;pagamentos_02882eee-d4e3-4be3-8ef3-8b7bd1463d82.csv
2224;1;2019-05-28; ; ; ; ; ;66531.17; ;retencoesPagamento_bf18f5d0-801a-4c15-bc8c-a84e9e4c625a.csv;pagamentos_0289651b-50cd-4d72-82ea-2f0065d909a6.csv
2224;1;2019-05-31;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;103578.89; ; ;pagamentos_0289651b-50cd-4d72-82ea-2f0065d909a6.csv
3463;1;2019-05-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;499; ; ;pagamentos_028e15c5-1283-45b7-8506-db28f219f085.csv
3028;1;2019-04-30; ; ; ; ; ;527.79; ;retencoesPagamento_4a408047-dea7-4048-b37b-2cf7cc8001af.csv;pagamentos_028ea41f-cb65-43b3-aa31-d67fac019beb.csv
3028;1;2019-05-02;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;34658.07; ; ;pagamentos_028ea41f-cb65-43b3-aa31-d67fac019beb.csv
5142;1;2019-07-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1374.57; ; ;pagamentos_028ea41f-cb65-43b3-aa31-d67fac019beb.csv
3601;1;2019-05-17;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;122824.96; ; ;pagamentos_028eeb3e-b519-4a7c-bab6-c85bb13919bc.csv
9204;1;2019-10-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;16838.56; ; ;pagamentos_029f0fa7-8b22-44f7-97ca-f9b289e9b7fa.csv
3393;1;2019-09-02;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;55.65; ; ;pagamentos_02a00a1d-624b-4458-b5b5-c5a431cd2884.csv
9087;1;2019-10-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1794.63; ; ;pagamentos_02a18be8-116c-432a-95bc-600053322c27.csv
10840;1;2019-12-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;265.76; ; ;pagamentos_02a2a9c3-0014-463e-8f09-60dc18ee4db5.csv
2167;1;2019-03-29;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;22611; ; ;pagamentos_02a6543f-be0e-4f64-9deb-861e46ab57c7.csv
6470;1;2019-08-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;79.79; ; ;pagamentos_02aae5cc-8de0-44b8-b78a-0e2e509951f2.csv
11039;1;2019-12-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.266-5; ;5471.18; ; ;pagamentos_02aafb50-eabc-478d-88d9-181d43d91a7d.csv
5572;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;47990; ; ;pagamentos_02ab60d3-0f51-4c22-b0ce-dc8b9d78553c.csv
6512;1;2019-07-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;30.181-7  ; ;5.09; ; ;pagamentos_02af5927-7f1e-403b-8109-f8cba97416cc.csv
11692;1;2019-12-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;30.181-7  ; ;10.44; ; ;pagamentos_02af5927-7f1e-403b-8109-f8cba97416cc.csv
11591;1;2019-12-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.683-0; ;1225; ; ;pagamentos_02afe16e-722d-4152-b341-b64a3a55147d.csv
4146;1;2019-06-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1691.18; ; ;pagamentos_02afff88-c876-4bf7-a823-42e58b68ed88.csv
75;1;2019-02-04; ; ; ; ; ;75.38; ;retencoesPagamento_578bc568-3da0-485d-9a8d-262e4e195120.csv;pagamentos_02b422bd-8282-4b54-86be-09e336a1be1e.csv
75;1;2019-02-26;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;3674.62; ; ;pagamentos_02b422bd-8282-4b54-86be-09e336a1be1e.csv
132;1;2019-03-12;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;753.25;anulacoesPagamento_e2b63ac3-b333-485f-9029-0a28891a5507.csv; ;pagamentos_02b422bd-8282-4b54-86be-09e336a1be1e.csv
774;1;2019-06-25; ; ; ; ; ;75.38; ;retencoesPagamento_0e6f2051-2a7d-43a9-8d6e-fc6a5bf04ae0.csv;pagamentos_02b422bd-8282-4b54-86be-09e336a1be1e.csv
774;1;2019-07-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;3674.62; ; ;pagamentos_02b422bd-8282-4b54-86be-09e336a1be1e.csv
4915;1;2019-06-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;632.73; ; ;pagamentos_02b669d8-8491-42e9-893f-9ddf3950e951.csv
4488;1;2019-10-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624017-3; ;71000; ; ;pagamentos_02b856c5-97d7-4ad7-a296-1afc13d9adad.csv
5383;1;2019-11-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;3850; ; ;pagamentos_02c01b1d-08b4-4112-8fb3-bc52387c0673.csv
4698;1;2019-07-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;247.35; ; ;pagamentos_02c05622-ae01-4c93-b20b-af922b06fcf7.csv
5625;1;2019-07-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;335.23; ; ;pagamentos_02c4dbc0-9ce2-4b5b-913c-1b50b3eaf040.csv
9748;1;2019-10-28; ; ; ; ; ;10.22; ;retencoesPagamento_9c3635d7-d85a-4673-83b5-f09c93732921.csv;pagamentos_02cb65c4-09ff-4097-8dff-1c3e93207a42.csv
9748;1;2019-11-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;277.78; ; ;pagamentos_02cb65c4-09ff-4097-8dff-1c3e93207a42.csv
1441;1;2019-05-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;10580.02; ; ;pagamentos_02d0c9c9-6f5d-41f0-944a-fb76db134509.csv
1442;1;2019-05-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;10580.02; ; ;pagamentos_02d0c9c9-6f5d-41f0-944a-fb76db134509.csv
1443;1;2019-05-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;10589.96; ; ;pagamentos_02d0c9c9-6f5d-41f0-944a-fb76db134509.csv
1001;1;2019-03-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;399.19; ; ;pagamentos_02d2d2b6-69f4-4324-b82a-dc82208d5ab2.csv
50;1;2019-04-22;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
87;1;2019-06-24;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
141;1;2019-09-17;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
98;1;2019-07-15;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
110;1;2019-07-24;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
125;1;2019-08-21;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_02d78558-f8df-4855-be56-4d414b329544.csv
2611;1;2019-06-27; ; ; ; ; ;411094.4; ;retencoesPagamento_720f05ae-0bf7-4e9e-94c2-ff4509accac2.csv;pagamentos_02daf79d-9ec8-43e9-afb2-c8d4300c7ca2.csv
2611;1;2019-06-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;977942.62; ; ;pagamentos_02daf79d-9ec8-43e9-afb2-c8d4300c7ca2.csv
3698;1;2019-05-24;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;1096.88; ; ;pagamentos_02e24a34-fbee-43e8-8bd0-2fb31f766303.csv
2145;1;2019-03-29;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;420.54; ; ;pagamentos_02e7f857-3003-4dce-8beb-5b501d8b8050.csv
