descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
4191832113 MANGUEIRA;1300420;2531;2;ATIVO;UNIDADE;495.54;247.77;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
56D1512710 DISCO;1300421;2528;8;ATIVO;UNIDADE;1233.52;154.19;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4197031220 PINO;1300422;2570;2;ATIVO;UNIDADE;495.54;247.77;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4182236122 CABO;1300423;2567;3;ATIVO;UNIDADE;441.18;147.06;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4194032110 COLUNA;1300424;2566;1;ATIVO;UNIDADE;1111.45;1111.45;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4196234110 MANGUEIRA;1300425;2548;1;ATIVO;UNIDADE;74.86;74.86;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
22U0421260 FILTRO;1300456;2510;5;ATIVO;UNIDADE;352.0;70.4;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
6001853110 FILTRO;1300457;2493;5;ATIVO;UNIDADE;588.25;117.65;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
HX23L06300CH	MANGUEIRA;1300461;193;2;ATIVO;UNIDADE;1040.46;520.23;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YM03H01067P1 TUBO;1300462;209;1;ATIVO;UNIDADE;3158.1;3158.1;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
2852033 JUNTA TAMPA VÃLVULAS;1300463;180;10;ATIVO;UNIDADE;329.3;32.93;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87435525 PRÃ-FILTRO COMBUSTÃVEL (com sep);1300470;176;10;ATIVO;UNIDADE;970.2;97.02;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
ZD12A01800 Anel;1300471;213;10;ATIVO;UNIDADE;113.6;11.36;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YM02B01072P1 Pino;1300472;276;3;ATIVO;UNIDADE;1310.52;436.84;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YN12B01838P1	BUCHA;1300473;281;3;ATIVO;UNIDADE;697.8;232.6;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
237-6006 ANEL;1300474;216;10;ATIVO;UNIDADE;93.2;9.32;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YN02C01787P1	VIDRO;1300475;228;1;ATIVO;UNIDADE;1689.26;1689.26;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
ZD12A01600 ANEL;1300476;241;4;ATIVO;UNIDADE;30.88;7.72;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85803645N BIELA;1300495;1612;2;ATIVO;UNIDADE;417.36;208.68;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85802820 CJ.VALVULA HIDRA.RETENC.EST;1300496;1608;2;ATIVO;UNIDADE;1913.38;956.69;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75246170MG MANGUEIRA;1300497;1603;2;ATIVO;UNIDADE;162.12;81.06;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
66297 ANEL RETENTOR DE BORRACHA;1300498;1602;8;ATIVO;UNIDADE;11.68;1.46;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85812170 CJ.MANGUEIRA DE BORRACHA A.;1300499;1598;2;ATIVO;UNIDADE;167.7;83.85;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75260236 RODA MONOPECA W9X18 AMAR.;1300500;1597;2;ATIVO;UNIDADE;3371.9;1685.95;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87360424 CJ DE ACO DO COMANDO DIRECA;1300501;1595;2;ATIVO;UNIDADE;7139.6;3569.8;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
11107331 PARAFUSO DE ACO;1300502;1590;3;ATIVO;UNIDADE;17.91;5.97;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85803193 BUCHA CHAS OSCILANT 45MM;1300503;1586;2;ATIVO;UNIDADE;186.24;93.12;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968508 CJ.VALVULA HIDRAULICA DO DI;1300504;1641;2;ATIVO;UNIDADE;902.78;451.39;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
14466880 ANEL BORR.VULC.N/ENDUREC.;1300505;1635;2;ATIVO;UNIDADE;54.1;27.05;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
81875252 ANEL DE BORRACHAP/PISTAO DE;1300506;1549;3;ATIVO;UNIDADE;60.54;20.18;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
83417133 ANEL BORRACHA EIXO TRASEIRO;1300507;1546;2;ATIVO;UNIDADE;41.6;20.8;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85805997 HASTE ACO EIXO DIANTEIRO CA;1300508;1542;2;ATIVO;UNIDADE;2523.42;1261.71;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968052 ANEL DE BORRACHA DO EIXO DI;1300509;1532;3;ATIVO;UNIDADE;24.6;8.2;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85824346 RETENTOR DE BORRACHA;1300510;1531;3;ATIVO;UNIDADE;205.02;68.34;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87326170 ARRUELA ACO;1300511;1552;2;ATIVO;UNIDADE;134.6;67.3;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
86584272 ENGRENAGEM SATELITE DE ACO;1300512;1553;2;ATIVO;UNIDADE;768.74;384.37;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
81875248 RETENTOR;1300513;1581;2;ATIVO;UNIDADE;85.68;42.84;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85819177 TUBO DE ACO HIDRA.DO FREIO;1300514;1574;2;ATIVO;UNIDADE;777.04;388.52;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
80165202 ANEL DE BORRACHA;1300515;1571;3;ATIVO;UNIDADE;10.59;3.53;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4858607 ARRUELA DE VEDACAO DE COB;1300516;1570;2;ATIVO;UNIDADE;9.28;4.64;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85818827 INTERRUPTOR ELETRICO 12V DA;1300517;1731;2;ATIVO;UNIDADE;236.04;118.02;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85818828 INTERRUPTOR ELETRICO 2V DO;1300518;1730;2;ATIVO;UNIDADE;311.02;155.51;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
NHAF20W30 AMBRA MULTI F 20W30;1300520;1756;8;ATIVO;UNIDADE;2933.52;366.69;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
NHMULTIG AMBRA MULTI G 10W30;1300521;1755;8;ATIVO;UNIDADE;2983.36;372.92;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
NHAGRIFLU AGRIFLU;1300522;1753;12;ATIVO;UNIDADE;525.36;43.78;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85815667 VALVULA DISTRIBUIÃ O HIDRAU;1300523;1665;2;ATIVO;UNIDADE;1349.12;674.56;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87428633 KIT REPARO CILINDRO HIDR.;1300524;1706;2;ATIVO;UNIDADE;851.44;425.72;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85800303 BUCHA DE ACO CILINDRO HIDRA;1300525;1698;2;ATIVO;UNIDADE;172.08;86.04;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
83912378 BUCHA DE ACO P/CILI.HIDR.;1300526;1697;2;ATIVO;UNIDADE;212.1;106.05;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968527 TAMPA DA VALVULA DISTRIBU;1300527;1687;2;ATIVO;UNIDADE;384.58;192.29;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85805990 KIT REPARO CILINDRO DIRECAO;1300528;1523;2;ATIVO;UNIDADE;569.22;284.61;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75287968 TAMPA DE ACO DA VALVULA D;1300531;1394;3;ATIVO;UNIDADE;171.09;57.03;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J930906 JUNTA TAMPA VALVULAS;1300532;1393;8;ATIVO;UNIDADE;188.16;23.52;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75288023 VALVULA ADMISSAO P/MOTOR;1300533;1388;3;ATIVO;UNIDADE;415.47;138.49;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87354010 SUPORTE DO MOTOR LE;1300534;1385;3;ATIVO;UNIDADE;790.68;263.56;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85805975SH JUNTA ESFERICA;1300542;1519;2;ATIVO;UNIDADE;282.06;141.03;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9967993SK BUCHA RETIFICADA;1300543;1505;2;ATIVO;UNIDADE;279.32;139.66;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
131084A2 CJ.RESERVATORIO/PLASTIC.AGU;1300544;1461;2;ATIVO;UNIDADE;360.76;180.38;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75263292 MANGOTE BORRACHA FILTR.AR;1300545;1425;2;ATIVO;UNIDADE;954.38;477.19;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
79104494 CONJ.TAMPA COMBUSTIVEL C/VA;1300546;1419;2;ATIVO;UNIDADE;997.18;498.59;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J901774 CREMALHEIRA VOLANTE MOTOR;1300547;1415;2;ATIVO;UNIDADE;2030.46;1015.23;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75285215 RETENTOR DE BORRACHA;1300548;1409;2;ATIVO;UNIDADE;1140.22;570.11;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87439340 MANGOTE DE BORRACHA;1300549;1445;2;ATIVO;UNIDADE;145.08;72.54;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
84142216 BOMBA DE COMBUSTIVEL;1300550;1439;3;ATIVO;UNIDADE;1365.48;455.16;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4890832 RETENTOR;1300619;307;2;ATIVO;UNIDADE;374.16;187.08;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
72218764 SENSOR;1300620;299;3;ATIVO;UNIDADE;1396.98;465.66;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
71451230 SENSOR;1300621;298;3;ATIVO;UNIDADE;582.63;194.21;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
MAO DE OBRA MECANICA;1302465;2585;200;ATIVO;HORAS;20838.0;104.19;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
209011685 PARAFUSO;1302466;2581;19;ATIVO;UNIDADE;132.05;6.95;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4197011420 CALÃO;1302467;2576;2;ATIVO;UNIDADE;14.06;7.03;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4197021810 BUCHA;1302469;2573;4;ATIVO;UNIDADE;349.36;87.34;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4192222850 ROLAMENTO;1302470;2540;2;ATIVO;UNIDADE;675.58;337.79;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4182032650 LUVA;1302471;2533;1;ATIVO;UNIDADE;168.45;168.45;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4191732121 EIXO;1302472;2527;2;ATIVO;UNIDADE;2365.5;1182.75;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4196233653 MANGUEIRA;1302473;2545;1;ATIVO;UNIDADE;195.19;195.19;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4194337203 VALVULA;1302474;2568;2;ATIVO;UNIDADE;3802.26;1901.13;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4234627140 PLACA;1302475;2563;1;ATIVO;UNIDADE;346.71;346.71;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4194611200 PLACA;1302476;2557;1;ATIVO;UNIDADE;166.67;166.67;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4181831502 SENSOR;1302490;2511;4;ATIVO;UNIDADE;1732.68;433.17;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J935449 ANEL - TAMPA VÃLVULAS;1302511;181;10;ATIVO;UNIDADE;31.3;3.13;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
HX23L06145CR	MANGUEIRA;1302512;195;1;ATIVO;UNIDADE;287.37;287.37;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
2420R537D055	MANGUEIRA;1302513;199;3;ATIVO;UNIDADE;412.02;137.34;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
ZD12P03800 ANEL;1302514;205;6;ATIVO;UNIDADE;161.64;26.94;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YM12B01064P1 PINO;1302517;271;1;ATIVO;UNIDADE;366.57;366.57;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
ZX50H16185 MANGUEIRA;1302518;278;2;ATIVO;UNIDADE;2964.6;1482.3;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YN22V00002F9	VALVULA;1302519;282;1;ATIVO;UNIDADE;3691.85;3691.85;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
2436U1457S162 ANEL;1302520;283;10;ATIVO;UNIDADE;1101.0;110.1;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YN02C03669P1	JUNTA;1302521;234;2;ATIVO;UNIDADE;611.36;305.68;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
2418U130D35 MOLA;1302522;236;2;ATIVO;UNIDADE;284.0;142.0;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
YN30V00120F2	VALVULA;1302525;284;1;ATIVO;UNIDADE;6141.53;6141.53;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
76022816 CONEXAO ROSC.ACO FORJADO;1302547;1605;2;ATIVO;UNIDADE;268.98;134.49;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
70926538 ANEL BORR.VULC.N/ENDURECE;1302548;1601;5;ATIVO;UNIDADE;8.95;1.79;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75261224 PORTA DENTE CACAMBA RETRO;1302549;1621;8;ATIVO;UNIDADE;350.24;43.78;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87710153 arruela de aco;1302550;1539;2;ATIVO;UNIDADE;76.8;38.4;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
1930969 KIT DE ENGRENAGENS;1302551;1536;2;ATIVO;UNIDADE;4029.8;2014.9;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968070 PRISIONEIRO DE ACO DO EIXO;1302552;1529;6;ATIVO;UNIDADE;277.68;46.28;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
81845713 ANEL DE BORRACHA DO EIXO TR;1302553;1566;2;ATIVO;UNIDADE;46.58;23.29;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
81803424 ARRUELA ESPACADOR DE BRONZE;1302554;1560;2;ATIVO;UNIDADE;101.24;50.62;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
81728114SH PINHAO FB80.2;1302555;1558;2;ATIVO;UNIDADE;195.2;97.6;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968514 MOLA HELICOIDAL DE ACO;1302556;1648;2;ATIVO;UNIDADE;116.4;58.2;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85804568 ALARME DE REDE 12V OU 24V;1302557;1733;2;ATIVO;UNIDADE;1185.58;592.79;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85802045 CJ CABO ELETRICO;1302558;1720;2;ATIVO;UNIDADE;471.28;235.64;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85818823 INTERRUPTOR ELETRICO 12V DE;1302559;1717;2;ATIVO;UNIDADE;374.84;187.42;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85803879 TERMOSTATO OLEO TRANSMISSAO;1302560;1715;2;ATIVO;UNIDADE;302.48;151.24;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4822229 CJ.CHAVE GERAL ELETRICO 24V;1302561;1711;2;ATIVO;UNIDADE;472.26;236.13;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85807855 CABO ELETRICO CHAVE PART;1302562;1739;2;ATIVO;UNIDADE;311.38;155.69;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
AXLE AXLE OIL ADDITIVE;1302563;1758;5;ATIVO;UNIDADE;375.4;75.08;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
117846A1 COXIM BORRACHA MOTOR CUMMIN;1302564;1744;5;ATIVO;UNIDADE;606.2;121.24;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968500 MOLA DO DISTRIBUIDOR;1302565;1656;2;ATIVO;UNIDADE;116.56;58.28;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968503 SEDE DO DISTRIBUIDOR;1302566;1655;2;ATIVO;UNIDADE;179.66;89.83;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
89825770 ANEL DE BORRACHA;1302567;1679;3;ATIVO;UNIDADE;6.63;2.21;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
83910558 BUCHA DE ACO DO CILINDRO HI;1302568;1704;2;ATIVO;UNIDADE;395.44;197.72;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
89824067 RETENTOR BORRACHA;1302569;1703;5;ATIVO;UNIDADE;171.45;34.29;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75249428 ARRUELA DE ACO;1302570;1693;3;ATIVO;UNIDADE;501.3;167.1;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
16043931 PARAFUSO DE ACO;1302571;1684;5;ATIVO;UNIDADE;20.55;4.11;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
85803121 KIT ADAPTACAO CORPO DISTR;1302572;1681;2;ATIVO;UNIDADE;6287.62;3143.81;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J283767 JUNTA DE BORRACHA;1302574;1396;3;ATIVO;UNIDADE;271.29;90.43;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968228 ROLAMENTO DE ROLETES;1302585;1482;2;ATIVO;UNIDADE;213.88;106.94;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J286278 BOMBA DE AGUA - ACO;1302586;1464;2;ATIVO;UNIDADE;1562.1;781.05;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968309 ANEL DE BORRACHA;1302587;1490;8;ATIVO;UNIDADE;306.32;38.29;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
5194163 ANEL DE ACO P/EIXO;1302588;1515;2;ATIVO;UNIDADE;410.74;205.37;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
5194157 MOLA PRATO DE ACO;1302589;1512;2;ATIVO;UNIDADE;48.58;24.29;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
87538515 RETENTOR;1302590;1501;3;ATIVO;UNIDADE;199.47;66.49;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
9968232 ANEL DE BORRACHA;1302591;1492;2;ATIVO;UNIDADE;50.56;25.28;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75287942SH JUNTA DO TROCADOR DE3 CALOR;1302592;1454;2;ATIVO;UNIDADE;57.54;28.77;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75285747 JUNTA DE PAPEL TRATADO;1302593;1440;3;ATIVO;UNIDADE;32.28;10.76;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
L116820 BRACADEIRA;1302594;1437;2;ATIVO;UNIDADE;143.14;71.57;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
J903522 TUBO COBRE P/COMBUS.MOTOR;1302595;1435;2;ATIVO;UNIDADE;164.02;82.01;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
75264652 VALVULA VACUO FILTRO AR;1302596;1430;2;ATIVO;UNIDADE;189.22;94.61;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
2830920 JUNTA;1302670;313;1;ATIVO;UNIDADE;311.01;311.01;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4895038 BUJÃO;1302671;308;3;ATIVO;UNIDADE;28.29;9.43;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4890189 SENSOR;1302672;297;3;ATIVO;UNIDADE;581.01;193.67;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
4897877 JUNTA;1302673;295;2;ATIVO;UNIDADE;332.26;166.13;itens_c22fa326-3b1f-4f78-8022-0bd18053d285.csv
